label	sequence	code	agreement	type	reference	HYDDB
20120700_S1D_67_c_000000013476_6	20120700_S1D_67_c_000000013476_6	7	1	fefe_C3	no	fefe_C3
20120700_S1D_64_c_000000031128_6	20120700_S1D_64_c_000000031128_6	7	1	fefe_C3	no	fefe_C3
20120700_S1D_49_c_000000018254_7	20120700_S1D_49_c_000000018254_7	7	1	fefe_C3	no	fefe_C3
20120700_S1D_48_c_000000071398_17	20120700_S1D_48_c_000000071398_17	7	1	fefe_C3	no	fefe_C3
20120700_S1D_39_c_000000057994_1	20120700_S1D_39_c_000000057994_1	7	1	fefe_C3	no	fefe_C3
20120700_S1D_39_c_000000057780_9	20120700_S1D_39_c_000000057780_9	7	1	fefe_C3	no	fefe_C3
20120700_S1D_30_c_000000001425_3	20120700_S1D_30_c_000000001425_3	7	1	fefe_C3	no	fefe_C3
20120700_S1D_26_c_000000005510_3	20120700_S1D_26_c_000000005510_3	7	1	fefe_C3	no	fefe_C3
20120700_S1D_26_c_000000005438_3	20120700_S1D_26_c_000000005438_3	7	1	fefe_C3	no	fefe_C3
20120700_S1D_24_c_000000028732_10	20120700_S1D_24_c_000000028732_10	7	1	fefe_C3	no	fefe_C3
20120700_S1D_108_c_000000019317_5	20120700_S1D_108_c_000000019317_5	7	1	fefe_C3	no	fefe_C3
20120700_S1D_107_c_000000093048_45	20120700_S1D_107_c_000000093048_45	7	1	fefe_C3	no	fefe_C3
20120700_S1D_104_c_000000032514_8	20120700_S1D_104_c_000000032514_8	7	1	fefe_C3	no	fefe_C3
20120700_P3D_62_c_000000087298_15	20120700_P3D_62_c_000000087298_15	7	1	fefe_C3	no	fefe_C3
20120700_P3D_20_c_000000084747_50	20120700_P3D_20_c_000000084747_50	7	1	fefe_C3	no	fefe_C3
20120700_P3D_20_c_000000084591_27	20120700_P3D_20_c_000000084591_27	7	1	fefe_C3	no	fefe_C3
20120700_P3D_112_c_000000057391_39	20120700_P3D_112_c_000000057391_39	7	1	fefe_C3	no	fefe_C3
20120700_P3D_105_c_000000075137_2	20120700_P3D_105_c_000000075137_2	7	1	fefe_C3	no	fefe_C3
20120700_P3D_1_c_000000085246_2	20120700_P3D_1_c_000000085246_2	7	1	fefe_C3	no	fefe_C3
20120700_E3M_2_c_000000037459_1	20120700_E3M_2_c_000000037459_1	7	1	fefe_C3	no	fefe_C3
20120700_E3M_2_c_000000037391_8	20120700_E3M_2_c_000000037391_8	7	1	fefe_C3	no	fefe_C3
20120700_E3M_2_c_000000037391_13	20120700_E3M_2_c_000000037391_13	7	1	fefe_C3	no	fefe_C3
20120600_S3D_11_c_000000001837_12	20120600_S3D_11_c_000000001837_12	7	1	fefe_C3	no	fefe_C3
20120600_S1D_7_c_000000003642_7	20120600_S1D_7_c_000000003642_7	7	1	fefe_C3	no	fefe_C3
20120600_S1D_1_c_000000004003_11	20120600_S1D_1_c_000000004003_11	7	1	fefe_C3	no	fefe_C3
20120600_E3D_50_c_000000012258_7	20120600_E3D_50_c_000000012258_7	7	1	fefe_C3	no	fefe_C3
20120600_E3D_50_c_000000012258_3	20120600_E3D_50_c_000000012258_3	7	1	fefe_C3	no	fefe_C3
20120600_E3D_49_c_000000001060_2	20120600_E3D_49_c_000000001060_2	7	1	fefe_C3	no	fefe_C3
20120600_E3D_47_c_000000003680_2	20120600_E3D_47_c_000000003680_2	7	1	fefe_C3	no	fefe_C3
20120600_E3D_42_c_000000016968_11	20120600_E3D_42_c_000000016968_11	7	1	fefe_C3	no	fefe_C3
20120600_E3D_41_c_000000011556_9	20120600_E3D_41_c_000000011556_9	7	1	fefe_C3	no	fefe_C3
20120600_E3D_38_c_000000018196_32	20120600_E3D_38_c_000000018196_32	7	1	fefe_C3	no	fefe_C3
20120600_E3D_29_c_000000023004_20	20120600_E3D_29_c_000000023004_20	7	1	fefe_C3	no	fefe_C3
20120600_E3D_29_c_000000022906_8	20120600_E3D_29_c_000000022906_8	7	1	fefe_C3	no	fefe_C3
20120600_E3D_25_c_000000016587_4	20120600_E3D_25_c_000000016587_4	7	1	fefe_C3	no	fefe_C3
20120600_E3D_17_c_000000018923_4	20120600_E3D_17_c_000000018923_4	7	1	fefe_C3	no	fefe_C3
20120600_E3D_14_c_000000019820_9	20120600_E3D_14_c_000000019820_9	7	1	fefe_C3	no	fefe_C3
20120600_E3D_13_c_000000013759_13	20120600_E3D_13_c_000000013759_13	7	1	fefe_C3	no	fefe_C3
20120600_E3D_13_c_000000013655_2	20120600_E3D_13_c_000000013655_2	7	1	fefe_C3	no	fefe_C3
20120600_E2D_38_c_000000010241_3	20120600_E2D_38_c_000000010241_3	7	1	fefe_C3	no	fefe_C3
20120600_E2D_38_c_000000010179_2	20120600_E2D_38_c_000000010179_2	7	1	fefe_C3	no	fefe_C3
20120600_E2D_22_c_000000009807_13	20120600_E2D_22_c_000000009807_13	7	1	fefe_C3	no	fefe_C3
20120600_E2D_22_c_000000009777_4	20120600_E2D_22_c_000000009777_4	7	1	fefe_C3	no	fefe_C3
20120600_E2D_15_c_000000017241_9	20120600_E2D_15_c_000000017241_9	7	1	fefe_C3	no	fefe_C3
20120600_E2D_11_c_000000015013_10	20120600_E2D_11_c_000000015013_10	7	1	fefe_C3	no	fefe_C3
20120600_E2D_1_c_000000018061_3	20120600_E2D_1_c_000000018061_3	7	1	fefe_C3	no	fefe_C3
20120600_E1D_9_c_000000017557_5	20120600_E1D_9_c_000000017557_5	7	1	fefe_C3	no	fefe_C3
20120600_E1D_9_c_000000017538_15	20120600_E1D_9_c_000000017538_15	7	1	fefe_C3	no	fefe_C3
20120600_E1D_54_c_000000000610_23	20120600_E1D_54_c_000000000610_23	7	1	fefe_C3	no	fefe_C3
20120600_E1D_54_c_000000000585_53	20120600_E1D_54_c_000000000585_53	7	1	fefe_C3	no	fefe_C3
20120600_E1D_31_c_000000003174_33	20120600_E1D_31_c_000000003174_33	7	1	fefe_C3	no	fefe_C3
20120600_E1D_18_c_000000004991_12	20120600_E1D_18_c_000000004991_12	7	1	fefe_C3	no	fefe_C3
20120600_E1D_18_c_000000004807_33	20120600_E1D_18_c_000000004807_33	7	1	fefe_C3	no	fefe_C3
20120600_E1D_10_c_000000014204_20	20120600_E1D_10_c_000000014204_20	7	1	fefe_C3	no	fefe_C3
20120500_P28_11_c_000000001872_6	20120500_P28_11_c_000000001872_6	7	1	fefe_C3	no	fefe_C3
20120500_P26_5_c_000000003192_6	20120500_P26_5_c_000000003192_6	7	1	fefe_C3	no	fefe_C3
20120500_P19_5_c_000000002122_22	20120500_P19_5_c_000000002122_22	7	1	fefe_C3	no	fefe_C3
20111000_S2M_12_c_000000002303_7	20111000_S2M_12_c_000000002303_7	7	1	fefe_C3	no	fefe_C3
20111000_P3M_44_c_000000005408_2	20111000_P3M_44_c_000000005408_2	7	1	fefe_C3	no	fefe_C3
20111000_P3D_13_c_000000000562_18	20111000_P3D_13_c_000000000562_18	7	1	fefe_C3	no	fefe_C3
20110800_E3S_3_c_000000000160_3	20110800_E3S_3_c_000000000160_3	7	1	fefe_C3	no	fefe_C3
20110800_E3M_4_c_000000002749_8	20110800_E3M_4_c_000000002749_8	7	1	fefe_C3	no	fefe_C3
20110800_E3M_4_c_000000002749_3	20110800_E3M_4_c_000000002749_3	7	1	fefe_C3	no	fefe_C3
20110800_E3M_3_c_000000001358_2	20110800_E3M_3_c_000000001358_2	7	1	fefe_C3	no	fefe_C3
20110800_E3D_38_c_000000006862_27	20110800_E3D_38_c_000000006862_27	7	1	fefe_C3	no	fefe_C3
20110800_E3D_32_c_000000002365_2	20110800_E3D_32_c_000000002365_2	7	1	fefe_C3	no	fefe_C3
20110800_E3D_3_c_000000007370_2	20110800_E3D_3_c_000000007370_2	7	1	fefe_C3	no	fefe_C3
20110800_E3D_19_c_000000003871_7	20110800_E3D_19_c_000000003871_7	7	1	fefe_C3	no	fefe_C3
20110800_E2D_6_c_000000002802_12	20110800_E2D_6_c_000000002802_12	7	1	fefe_C3	no	fefe_C3
20110800_E2D_32_c_000000009941_12	20110800_E2D_32_c_000000009941_12	7	1	fefe_C3	no	fefe_C3
20110800_E2D_31_c_000000007258_16	20110800_E2D_31_c_000000007258_16	7	1	fefe_C3	no	fefe_C3
20110800_E2D_3_c_000000007462_12	20110800_E2D_3_c_000000007462_12	7	1	fefe_C3	no	fefe_C3
20110800_E2D_1_c_000000008579_2	20110800_E2D_1_c_000000008579_2	7	1	fefe_C3	no	fefe_C3
20110800_E1D_3_c_000000002142_19	20110800_E1D_3_c_000000002142_19	7	1	fefe_C3	no	fefe_C3
20110800_E1D_17_c_000000006129_1	20110800_E1D_17_c_000000006129_1	7	1	fefe_C3	no	fefe_C3
20110700_S1M_9_c_000000004455_3	20110700_S1M_9_c_000000004455_3	7	1	fefe_C3	no	fefe_C3
20110700_E2S_1_c_000000000449_2	20110700_E2S_1_c_000000000449_2	7	1	fefe_C3	no	fefe_C3
20110700_E2M_2_c_000000001651_2	20110700_E2M_2_c_000000001651_2	7	1	fefe_C3	no	fefe_C3
20110700_E1S_1_c_000000000162_1	20110700_E1S_1_c_000000000162_1	7	1	fefe_C3	no	fefe_C3
20110600_S1M_11_c_000000004614_5	20110600_S1M_11_c_000000004614_5	7	1	fefe_C3	no	fefe_C3
20100900_E2D_7_c_000000001039_9	20100900_E2D_7_c_000000001039_9	7	1	fefe_C3	no	fefe_C3
20100900_E1D_1_c_000000005068_2	20100900_E1D_1_c_000000005068_2	7	1	fefe_C3	no	fefe_C3
XP_008860420.1	XP_008860420.1	A		fefe_A1	reference	fefe_A1
XP_008860272.1	XP_008860272.1	A		fefe_A1	reference	fefe_A1
XP_005854537.1	XP_005854537.1	A		fefe_A1	reference	fefe_A1
XP_005848612.1	XP_005848612.1	A		fefe_A1	reference	fefe_A1
XP_005847147.1	XP_005847147.1	A		fefe_A1	reference	fefe_A1
XP_005843810.1	XP_005843810.1	A		fefe_A1	reference	fefe_A1
XP_002956049.1	XP_002956049.1	A		fefe_A1	reference	fefe_A1
XP_002948483.1	XP_002948483.1	A		fefe_A1	reference	fefe_A1
XP_002674266.1	XP_002674266.1	A		fefe_A1	reference	fefe_A1
XP_002295160.1	XP_002295160.1	A		fefe_A1	reference	fefe_A1
XP_001709915.1	XP_001709915.1	A		fefe_A1	reference	fefe_A1
XP_001694503.1	XP_001694503.1	A		fefe_A1	reference	fefe_A1
XP_001693376.1	XP_001693376.1	A		fefe_A1	reference	fefe_A1
XP_001584012.1	XP_001584012.1	A		fefe_A1	reference	fefe_A1
XP_001580488.1	XP_001580488.1	A		fefe_A1	reference	fefe_A1
XP_001580286.1	XP_001580286.1	A		fefe_A1	reference	fefe_A1
XP_001330775.1	XP_001330775.1	A		fefe_A1	reference	fefe_A1
XP_001328981.1	XP_001328981.1	A		fefe_A1	reference	fefe_A1
XP_001324510.1	XP_001324510.1	A		fefe_A1	reference	fefe_A1
XP_001322682.1	XP_001322682.1	A		fefe_A1	reference	fefe_A1
XP_001318941.1	XP_001318941.1	A		fefe_A1	reference	fefe_A1
XP_001310180.1	XP_001310180.1	A		fefe_A1	reference	fefe_A1
XP_001305709.1	XP_001305709.1	A		fefe_A1	reference	fefe_A1
WP_029933546.1	WP_029933546.1	A		fefe_A1	reference	fefe_A1
WP_029909256.1	WP_029909256.1	A		fefe_A1	reference	fefe_A1
WP_029504843.1	WP_029504843.1	A		fefe_A1	reference	fefe_A1
WP_028856877.1	WP_028856877.1	A		fefe_A1	reference	fefe_A1
WP_028843928.1	WP_028843928.1	A		fefe_A1	reference	fefe_A1
WP_028842274.1	WP_028842274.1	A		fefe_A1	reference	fefe_A1
WP_028841196.1	WP_028841196.1	A		fefe_A1	reference	fefe_A1
WP_028781324.1	WP_028781324.1	A		fefe_A1	reference	fefe_A1
WP_028768142.1	WP_028768142.1	A		fefe_A1	reference	fefe_A1
WP_028586843.1	WP_028586843.1	A		fefe_A1	reference	fefe_A1
WP_028485709.1	WP_028485709.1	A		fefe_A1	reference	fefe_A1
WP_028256896.1	WP_028256896.1	A		fefe_A1	reference	fefe_A1
WP_028255372.1	WP_028255372.1	A		fefe_A1	reference	fefe_A1
WP_028116362.1	WP_028116362.1	A		fefe_A1	reference	fefe_A1
WP_028109440.1	WP_028109440.1	A		fefe_A1	reference	fefe_A1
WP_028077982.1	WP_028077982.1	A		fefe_A1	reference	fefe_A1
WP_027938424.1	WP_027938424.1	A		fefe_A1	reference	fefe_A1
WP_027722058.1	WP_027722058.1	A		fefe_A1	reference	fefe_A1
WP_027643016.1	WP_027643016.1	A		fefe_A1	reference	fefe_A1
WP_027639472.1	WP_027639472.1	A		fefe_A1	reference	fefe_A1
WP_027639457.1	WP_027639457.1	A		fefe_A1	reference	fefe_A1
WP_027631367.1	WP_027631367.1	A		fefe_A1	reference	fefe_A1
WP_027396346.1	WP_027396346.1	A		fefe_A1	reference	fefe_A1
WP_027191878.1	WP_027191878.1	A		fefe_A1	reference	fefe_A1
WP_027183226.1	WP_027183226.1	A		fefe_A1	reference	fefe_A1
WP_027179345.1	WP_027179345.1	A		fefe_A1	reference	fefe_A1
WP_027176561.1	WP_027176561.1	A		fefe_A1	reference	fefe_A1
WP_027129041.1	WP_027129041.1	A		fefe_A1	reference	fefe_A1
WP_027128738.1	WP_027128738.1	A		fefe_A1	reference	fefe_A1
WP_027098630.1	WP_027098630.1	A		fefe_A1	reference	fefe_A1
WP_026888587.1	WP_026888587.1	A		fefe_A1	reference	fefe_A1
WP_026887313.1	WP_026887313.1	A		fefe_A1	reference	fefe_A1
WP_026883172.1	WP_026883172.1	A		fefe_A1	reference	fefe_A1
WP_026649549.1	WP_026649549.1	A		fefe_A1	reference	fefe_A1
WP_026329186.1	WP_026329186.1	A		fefe_A1	reference	fefe_A1
WP_026137213.1	WP_026137213.1	A		fefe_A1	reference	fefe_A1
WP_025888294.1	WP_025888294.1	A		fefe_A1	reference	fefe_A1
WP_025823167.1	WP_025823167.1	A		fefe_A1	reference	fefe_A1
WP_024933644.1	WP_024933644.1	A		fefe_A1	reference	fefe_A1
WP_024851245.1	WP_024851245.1	A		fefe_A1	reference	fefe_A1
WP_024788990.1	WP_024788990.1	A		fefe_A1	reference	fefe_A1
WP_024286662.1	WP_024286662.1	A		fefe_A1	reference	fefe_A1
WP_024103747.1	WP_024103747.1	A		fefe_A1	reference	fefe_A1
WP_023268563.1	WP_023268563.1	A		fefe_A1	reference	fefe_A1
WP_023051580.1	WP_023051580.1	A		fefe_A1	reference	fefe_A1
WP_023050374.1	WP_023050374.1	A		fefe_A1	reference	fefe_A1
WP_022854721.1	WP_022854721.1	A		fefe_A1	reference	fefe_A1
WP_022853375.1	WP_022853375.1	A		fefe_A1	reference	fefe_A1
WP_022852507.1	WP_022852507.1	A		fefe_A1	reference	fefe_A1
WP_022808283.1	WP_022808283.1	A		fefe_A1	reference	fefe_A1
WP_022746500.1	WP_022746500.1	A		fefe_A1	reference	fefe_A1
WP_022746312.1	WP_022746312.1	A		fefe_A1	reference	fefe_A1
WP_022743406.1	WP_022743406.1	A		fefe_A1	reference	fefe_A1
WP_022663178.1	WP_022663178.1	A		fefe_A1	reference	fefe_A1
WP_022473608.1	WP_022473608.1	A		fefe_A1	reference	fefe_A1
WP_022473470.1	WP_022473470.1	A		fefe_A1	reference	fefe_A1
WP_022372326.1	WP_022372326.1	A		fefe_A1	reference	fefe_A1
WP_021876669.1	WP_021876669.1	A		fefe_A1	reference	fefe_A1
WP_021801498.1	WP_021801498.1	A		fefe_A1	reference	fefe_A1
WP_021800870.1	WP_021800870.1	A		fefe_A1	reference	fefe_A1
WP_021433568.1	WP_021433568.1	A		fefe_A1	reference	fefe_A1
WP_021432477.1	WP_021432477.1	A		fefe_A1	reference	fefe_A1
WP_020488527.1	WP_020488527.1	A		fefe_A1	reference	fefe_A1
WP_018712282.1	WP_018712282.1	A		fefe_A1	reference	fefe_A1
WP_018703705.1	WP_018703705.1	A		fefe_A1	reference	fefe_A1
WP_018592904.1	WP_018592904.1	A		fefe_A1	reference	fefe_A1
WP_017890120.1	WP_017890120.1	A		fefe_A1	reference	fefe_A1
WP_017752954.1	WP_017752954.1	A		fefe_A1	reference	fefe_A1
WP_016475267.1	WP_016475267.1	A		fefe_A1	reference	fefe_A1
WP_016206989.1	WP_016206989.1	A		fefe_A1	reference	fefe_A1
WP_016148395.1	WP_016148395.1	A		fefe_A1	reference	fefe_A1
WP_015943803.1	WP_015943803.1	A		fefe_A1	reference	fefe_A1
WP_015918980.1	WP_015918980.1	A		fefe_A1	reference	fefe_A1
WP_015851212.1	WP_015851212.1	A		fefe_A1	reference	fefe_A1
WP_015739747.1	WP_015739747.1	A		fefe_A1	reference	fefe_A1
WP_015393615.1	WP_015393615.1	A		fefe_A1	reference	fefe_A1
WP_015392538.1	WP_015392538.1	A		fefe_A1	reference	fefe_A1
WP_015337634.1	WP_015337634.1	A		fefe_A1	reference	fefe_A1
WP_014812866.1	WP_014812866.1	A		fefe_A1	reference	fefe_A1
WP_014730285.1	WP_014730285.1	A		fefe_A1	reference	fefe_A1
WP_014450901.1	WP_014450901.1	A		fefe_A1	reference	fefe_A1
WP_014450900.1	WP_014450900.1	A		fefe_A1	reference	fefe_A1
WP_014423937.1	WP_014423937.1	A		fefe_A1	reference	fefe_A1
WP_014256388.1	WP_014256388.1	A		fefe_A1	reference	fefe_A1
WP_014016432.1	WP_014016432.1	A		fefe_A1	reference	fefe_A1
WP_014015846.1	WP_014015846.1	A		fefe_A1	reference	fefe_A1
WP_013931422.1	WP_013931422.1	A		fefe_A1	reference	fefe_A1
WP_013907974.1	WP_013907974.1	A		fefe_A1	reference	fefe_A1
WP_013907125.1	WP_013907125.1	A		fefe_A1	reference	fefe_A1
WP_013907122.1	WP_013907122.1	A		fefe_A1	reference	fefe_A1
WP_013823947.1	WP_013823947.1	A		fefe_A1	reference	fefe_A1
WP_013822105.1	WP_013822105.1	A		fefe_A1	reference	fefe_A1
WP_013771726.1	WP_013771726.1	A		fefe_A1	reference	fefe_A1
WP_013756852.1	WP_013756852.1	A		fefe_A1	reference	fefe_A1
WP_013513265.1	WP_013513265.1	A		fefe_A1	reference	fefe_A1
WP_013388849.1	WP_013388849.1	A		fefe_A1	reference	fefe_A1
WP_013387092.1	WP_013387092.1	A		fefe_A1	reference	fefe_A1
WP_013345564.1	WP_013345564.1	A		fefe_A1	reference	fefe_A1
WP_013175699.1	WP_013175699.1	A		fefe_A1	reference	fefe_A1
WP_013174329.1	WP_013174329.1	A		fefe_A1	reference	fefe_A1
WP_012896175.1	WP_012896175.1	A		fefe_A1	reference	fefe_A1
WP_012744686.1	WP_012744686.1	A		fefe_A1	reference	fefe_A1
WP_012625129.1	WP_012625129.1	A		fefe_A1	reference	fefe_A1
WP_012580432.1	WP_012580432.1	A		fefe_A1	reference	fefe_A1
WP_012545114.1	WP_012545114.1	A		fefe_A1	reference	fefe_A1
WP_012310723.1	WP_012310723.1	A		fefe_A1	reference	fefe_A1
WP_012276514.1	WP_012276514.1	A		fefe_A1	reference	fefe_A1
WP_012057804.1	WP_012057804.1	A		fefe_A1	reference	fefe_A1
WP_012003383.1	WP_012003383.1	A		fefe_A1	reference	fefe_A1
WP_011993425.1	WP_011993425.1	A		fefe_A1	reference	fefe_A1
WP_011943326.1	WP_011943326.1	A		fefe_A1	reference	fefe_A1
WP_011722328.1	WP_011722328.1	A		fefe_A1	reference	fefe_A1
WP_011715875.1	WP_011715875.1	A		fefe_A1	reference	fefe_A1
WP_011697718.1	WP_011697718.1	A		fefe_A1	reference	fefe_A1
WP_011641809.1	WP_011641809.1	A		fefe_A1	reference	fefe_A1
WP_011641315.1	WP_011641315.1	A		fefe_A1	reference	fefe_A1
WP_011623989.1	WP_011623989.1	A		fefe_A1	reference	fefe_A1
WP_011593109.1	WP_011593109.1	A		fefe_A1	reference	fefe_A1
WP_011591981.1	WP_011591981.1	A		fefe_A1	reference	fefe_A1
WP_011368163.1	WP_011368163.1	A		fefe_A1	reference	fefe_A1
WP_011366264.1	WP_011366264.1	A		fefe_A1	reference	fefe_A1
WP_011073665.1	WP_011073665.1	A		fefe_A1	reference	fefe_A1
WP_010963357.1	WP_010963357.1	A		fefe_A1	reference	fefe_A1
WP_010939057.1	WP_010939057.1	A		fefe_A1	reference	fefe_A1
WP_010680041.1	WP_010680041.1	A		fefe_A1	reference	fefe_A1
WP_010296878.1	WP_010296878.1	A		fefe_A1	reference	fefe_A1
WP_010244148.1	WP_010244148.1	A		fefe_A1	reference	fefe_A1
WP_010241437.1	WP_010241437.1	A		fefe_A1	reference	fefe_A1
WP_010234442.1	WP_010234442.1	A		fefe_A1	reference	fefe_A1
WP_010074109.1	WP_010074109.1	A		fefe_A1	reference	fefe_A1
WP_009380765.1	WP_009380765.1	A		fefe_A1	reference	fefe_A1
WP_009379319.1	WP_009379319.1	A		fefe_A1	reference	fefe_A1
WP_009145476.1	WP_009145476.1	A		fefe_A1	reference	fefe_A1
WP_008412697.1	WP_008412697.1	A		fefe_A1	reference	fefe_A1
WP_008193913.1	WP_008193913.1	A		fefe_A1	reference	fefe_A1
WP_007951362.1	WP_007951362.1	A		fefe_A1	reference	fefe_A1
WP_007866252.1	WP_007866252.1	A		fefe_A1	reference	fefe_A1
WP_007716914.1	WP_007716914.1	A		fefe_A1	reference	fefe_A1
WP_007285570.1	WP_007285570.1	A		fefe_A1	reference	fefe_A1
WP_006942403.1	WP_006942403.1	A		fefe_A1	reference	fefe_A1
WP_006789933.1	WP_006789933.1	A		fefe_A1	reference	fefe_A1
WP_006780212.1	WP_006780212.1	A		fefe_A1	reference	fefe_A1
WP_006627482.1	WP_006627482.1	A		fefe_A1	reference	fefe_A1
WP_006571360.1	WP_006571360.1	A		fefe_A1	reference	fefe_A1
WP_006566021.1	WP_006566021.1	A		fefe_A1	reference	fefe_A1
WP_006556240.1	WP_006556240.1	A		fefe_A1	reference	fefe_A1
WP_006492050.1	WP_006492050.1	A		fefe_A1	reference	fefe_A1
WP_006442921.1	WP_006442921.1	A		fefe_A1	reference	fefe_A1
WP_006362914.1	WP_006362914.1	A		fefe_A1	reference	fefe_A1
WP_005996594.1	WP_005996594.1	A		fefe_A1	reference	fefe_A1
WP_005981915.1	WP_005981915.1	A		fefe_A1	reference	fefe_A1
WP_005976079.1	WP_005976079.1	A		fefe_A1	reference	fefe_A1
WP_005958327.1	WP_005958327.1	A		fefe_A1	reference	fefe_A1
WP_005957191.1	WP_005957191.1	A		fefe_A1	reference	fefe_A1
WP_005952086.1	WP_005952086.1	A		fefe_A1	reference	fefe_A1
WP_005886368.1	WP_005886368.1	A		fefe_A1	reference	fefe_A1
WP_005884626.1	WP_005884626.1	A		fefe_A1	reference	fefe_A1
WP_005436344.1	WP_005436344.1	A		fefe_A1	reference	fefe_A1
WP_005385706.1	WP_005385706.1	A		fefe_A1	reference	fefe_A1
WP_005384882.1	WP_005384882.1	A		fefe_A1	reference	fefe_A1
WP_005384713.1	WP_005384713.1	A		fefe_A1	reference	fefe_A1
WP_005382858.1	WP_005382858.1	A		fefe_A1	reference	fefe_A1
WP_005378576.1	WP_005378576.1	A		fefe_A1	reference	fefe_A1
WP_005375825.1	WP_005375825.1	A		fefe_A1	reference	fefe_A1
WP_005351469.1	WP_005351469.1	A		fefe_A1	reference	fefe_A1
WP_005038203.1	WP_005038203.1	A		fefe_A1	reference	fefe_A1
WP_005035184.1	WP_005035184.1	A		fefe_A1	reference	fefe_A1
WP_005026529.1	WP_005026529.1	A		fefe_A1	reference	fefe_A1
WP_004697562.1	WP_004697562.1	A		fefe_A1	reference	fefe_A1
WP_004607406.1	WP_004607406.1	A		fefe_A1	reference	fefe_A1
WP_004455619.1	WP_004455619.1	A		fefe_A1	reference	fefe_A1
WP_003514900.1	WP_003514900.1	A		fefe_A1	reference	fefe_A1
WP_003493693.1	WP_003493693.1	A		fefe_A1	reference	fefe_A1
WP_002945014.1	WP_002945014.1	A		fefe_A1	reference	fefe_A1
WP_002607524.1	WP_002607524.1	A		fefe_A1	reference	fefe_A1
WP_002599284.1	WP_002599284.1	A		fefe_A1	reference	fefe_A1
WP_002599108.1	WP_002599108.1	A		fefe_A1	reference	fefe_A1
WP_002597295.1	WP_002597295.1	A		fefe_A1	reference	fefe_A1
WP_002583070.1	WP_002583070.1	A		fefe_A1	reference	fefe_A1
WP_002568840.1	WP_002568840.1	A		fefe_A1	reference	fefe_A1
WP_033162999.1	WP_033162999.1	A		fefe_A2	reference	fefe_A2
WP_028533896.1	WP_028533896.1	A		fefe_A2	reference	fefe_A2
WP_028529172.1	WP_028529172.1	A		fefe_A2	reference	fefe_A2
WP_028264340.1	WP_028264340.1	A		fefe_A2	reference	fefe_A2
WP_028088444.1	WP_028088444.1	A		fefe_A2	reference	fefe_A2
WP_028027642.1	WP_028027642.1	A		fefe_A2	reference	fefe_A2
WP_027824154.1	WP_027824154.1	A		fefe_A2	reference	fefe_A2
WP_027174791.1	WP_027174791.1	A		fefe_A2	reference	fefe_A2
WP_026790595.1	WP_026790595.1	A		fefe_A2	reference	fefe_A2
WP_026783301.1	WP_026783301.1	A		fefe_A2	reference	fefe_A2
WP_024622238.1	WP_024622238.1	A		fefe_A2	reference	fefe_A2
WP_022741745.1	WP_022741745.1	A		fefe_A2	reference	fefe_A2
WP_022472717.1	WP_022472717.1	A		fefe_A2	reference	fefe_A2
WP_022444415.1	WP_022444415.1	A		fefe_A2	reference	fefe_A2
WP_022387742.1	WP_022387742.1	A		fefe_A2	reference	fefe_A2
WP_022378933.1	WP_022378933.1	A		fefe_A2	reference	fefe_A2
WP_022369673.1	WP_022369673.1	A		fefe_A2	reference	fefe_A2
WP_022363186.1	WP_022363186.1	A		fefe_A2	reference	fefe_A2
WP_022362192.1	WP_022362192.1	A		fefe_A2	reference	fefe_A2
WP_022349260.1	WP_022349260.1	A		fefe_A2	reference	fefe_A2
WP_022094311.1	WP_022094311.1	A		fefe_A2	reference	fefe_A2
WP_021900643.1	WP_021900643.1	A		fefe_A2	reference	fefe_A2
WP_021739983.1	WP_021739983.1	A		fefe_A2	reference	fefe_A2
WP_021726228.1	WP_021726228.1	A		fefe_A2	reference	fefe_A2
WP_021625383.1	WP_021625383.1	A		fefe_A2	reference	fefe_A2
WP_021130842.1	WP_021130842.1	A		fefe_A2	reference	fefe_A2
WP_020074005.1	WP_020074005.1	A		fefe_A2	reference	fefe_A2
WP_018606045.1	WP_018606045.1	A		fefe_A2	reference	fefe_A2
WP_016474662.1	WP_016474662.1	A		fefe_A2	reference	fefe_A2
WP_016147589.1	WP_016147589.1	A		fefe_A2	reference	fefe_A2
WP_015904515.1	WP_015904515.1	A		fefe_A2	reference	fefe_A2
WP_015572916.1	WP_015572916.1	A		fefe_A2	reference	fefe_A2
WP_015528722.1	WP_015528722.1	A		fefe_A2	reference	fefe_A2
WP_015393386.1	WP_015393386.1	A		fefe_A2	reference	fefe_A2
WP_014118796.1	WP_014118796.1	A		fefe_A2	reference	fefe_A2
WP_013979953.1	WP_013979953.1	A		fefe_A2	reference	fefe_A2
WP_013978878.1	WP_013978878.1	A		fefe_A2	reference	fefe_A2
WP_013738980.1	WP_013738980.1	A		fefe_A2	reference	fefe_A2
WP_013708694.1	WP_013708694.1	A		fefe_A2	reference	fefe_A2
WP_013499973.1	WP_013499973.1	A		fefe_A2	reference	fefe_A2
WP_013486154.1	WP_013486154.1	A		fefe_A2	reference	fefe_A2
WP_013251691.1	WP_013251691.1	A		fefe_A2	reference	fefe_A2
WP_012939287.1	WP_012939287.1	A		fefe_A2	reference	fefe_A2
WP_012798774.1	WP_012798774.1	A		fefe_A2	reference	fefe_A2
WP_012738474.1	WP_012738474.1	A		fefe_A2	reference	fefe_A2
WP_011342272.1	WP_011342272.1	A		fefe_A2	reference	fefe_A2
